2025-10-25 18:33:27,1490.0,1515.0,1543.4,1559.65
2025-10-27T16:05:29.424409,mayorista,1416,1425,0,0,0.0,0.0
2025-10-27T16:05:29.674023,cripto,1514,1520,0,0,0.0,0.0
2025-10-27T16:05:29.913994,tarjeta,1833,1898,0,0,0.0,0.0
2025-10-27T16:06:30.290479,oficial,1410,1460,0,0,0.0,0.0
2025-10-27T16:06:30.738484,blue,1430,1450,0,0,0.0,0.0
2025-10-27T16:06:30.978637,mep,1452.7,1458.7,0.0,0.0,0.0,0.0
2025-10-27T16:06:31.218897,ccl,1463.5,1464.8,0.0,0.0,0.0,0.0
2025-10-27T16:06:31.481362,mayorista,1416,1425,0,0,0.0,0.0
2025-10-27T16:06:31.734706,cripto,1514,1520,0,0,0.0,0.0
2025-10-27T16:06:32.003592,tarjeta,1833,1898,0,0,0.0,0.0
2025-10-27T16:07:32.440214,oficial,1410,1460,0,0,0.0,0.0
2025-10-27T16:07:32.711768,blue,1430,1450,0,0,0.0,0.0
2025-10-27T16:07:32.942522,mep,1452.7,1458.7,0.0,0.0,0.0,0.0
2025-10-27T16:07:33.181051,ccl,1463.5,1464.8,0.0,0.0,0.0,0.0
2025-10-27T16:07:33.419148,mayorista,1416,1425,0,0,0.0,0.0
2025-10-27T16:07:33.663293,cripto,1514,1520,0,0,0.0,0.0
2025-10-27T16:07:33.899524,tarjeta,1833,1898,0,0,0.0,0.0
2025-10-27T16:08:34.310400,oficial,1410,1460,0,0,0.0,0.0
2025-10-27T16:08:34.768645,blue,1430,1450,0,0,0.0,0.0
2025-10-27T16:08:35.029728,mep,1452.7,1458.7,0.0,0.0,0.0,0.0
2025-10-27T16:08:35.267151,ccl,1463.5,1464.8,0.0,0.0,0.0,0.0
2025-10-27T16:08:35.512883,mayorista,1416,1425,0,0,0.0,0.0
2025-10-27T16:08:35.753908,cripto,1514,1520,0,0,0.0,0.0
2025-10-27T16:08:36.013210,tarjeta,1833,1898,0,0,0.0,0.0
2025-10-27T16:09:36.414195,oficial,1410,1460,0,0,0.0,0.0
2025-10-27T16:09:36.679362,blue,1430,1450,0,0,0.0,0.0
2025-10-27T16:09:36.911711,mep,1452.7,1458.7,0.0,0.0,0.0,0.0
2025-10-27T16:09:37.164109,ccl,1463.5,1464.8,0.0,0.0,0.0,0.0
2025-10-27T16:09:37.414184,mayorista,1416,1425,0,0,0.0,0.0
2025-10-27T16:09:37.678629,cripto,1514,1520,0,0,0.0,0.0
2025-10-27T16:09:37.924144,tarjeta,1833,1898,0,0,0.0,0.0
2025-10-27T16:09:57.769173,oficial,1410,1460,0,0,0.0,0.0
2025-10-27T16:09:58.019577,blue,1430,1450,0,0,0.0,0.0
2025-10-27T16:09:58.293502,mep,1452.7,1458.7,0.0,0.0,0.0,0.0
2025-10-27T16:09:58.535327,ccl,1463.5,1464.8,0.0,0.0,0.0,0.0
2025-10-27T16:09:58.780783,mayorista,1416,1425,0,0,0.0,0.0
2025-10-27T16:09:59.020535,cripto,1514,1520,0,0,0.0,0.0
2025-10-27T16:09:59.266407,tarjeta,1833,1898,0,0,0.0,0.0
2025-10-27T16:10:59.664712,oficial,1410,1460,0,0,0.0,0.0
2025-10-27T16:11:00.151668,blue,1430,1450,0,0,0.0,0.0
2025-10-27T16:11:00.401640,mep,1452.7,1458.7,0.0,0.0,0.0,0.0
2025-10-27T16:11:00.657649,ccl,1463.5,1464.8,0.0,0.0,0.0,0.0
2025-10-27T16:11:00.897753,mayorista,1416,1425,0,0,0.0,0.0
2025-10-27T16:11:01.151862,cripto,1514,1520,0,0,0.0,0.0
2025-10-27T16:11:01.394990,tarjeta,1833,1898,0,0,0.0,0.0
2025-10-27T16:12:01.787031,oficial,1410,1460,0,0,0.0,0.0
2025-10-27T16:12:02.039476,blue,1430,1450,0,0,0.0,0.0
2025-10-27T16:12:02.284998,mep,1452.7,1458.7,0.0,0.0,0.0,0.0
2025-10-27T16:12:02.530046,ccl,1463.5,1464.8,0.0,0.0,0.0,0.0
2025-10-27T16:12:02.793574,mayorista,1416,1425,0,0,0.0,0.0
2025-10-27T16:12:03.063506,cripto,1514,1520,0,0,0.0,0.0
2025-10-27T16:12:03.325851,tarjeta,1833,1898,0,0,0.0,0.0
2025-10-27T16:13:03.702722,oficial,1410,1460,0,0,0.0,0.0
2025-10-27T16:13:04.162995,blue,1430,1450,0,0,0.0,0.0
2025-10-27T16:13:04.411659,mep,1452.7,1458.7,0.0,0.0,0.0,0.0
2025-10-27T16:13:04.676351,ccl,1463.5,1464.8,0.0,0.0,0.0,0.0
2025-10-27T16:13:04.918247,mayorista,1416,1425,0,0,0.0,0.0
2025-10-27T16:13:05.169631,cripto,1514,1520,0,0,0.0,0.0
2025-10-27T16:13:05.405358,tarjeta,1833,1898,0,0,0.0,0.0
2025-10-27T16:14:05.804709,oficial,1410,1460,0,0,0.0,0.0
2025-10-27T16:14:06.060784,blue,1430,1450,0,0,0.0,0.0
2025-10-27T16:14:06.309597,mep,1452.7,1458.7,0.0,0.0,0.0,0.0
2025-10-27T16:14:06.550259,ccl,1463.5,1464.8,0.0,0.0,0.0,0.0
2025-10-27T16:14:06.802140,mayorista,1416,1425,0,0,0.0,0.0
2025-10-27T16:14:07.048007,cripto,1514,1520,0,0,0.0,0.0
2025-10-27T16:14:07.301133,tarjeta,1833,1898,0,0,0.0,0.0
2025-10-27T16:15:07.678068,oficial,1410,1460,0,0,0.0,0.0
2025-10-27T16:15:08.149048,blue,1430,1450,0,0,0.0,0.0
